Tree, 0.036, 1024, 2048, 1.10, 1002, 2046, 679, 1376
SCC, 0.027, 1024, 2048, 1.10, 1002, 2046, 679, 1376
Dijkstra, 1.329, 1024, 2048, 1.10, 1002, 2046, 679, 1376
Hidden Paths, 3.369, 1024, 2048, 1.10, 1002, 2046, 679, 1376
Uniform Paths, 4.070, 1024, 2048, 1.10, 1002, 2046, 679, 1376
Toroslu, 0.138, 1024, 2048, 1.10, 998, 2046, 672, 1357
Tree, 0.036, 1024, 2048, 1.10, 998, 2046, 672, 1357
SCC, 0.027, 1024, 2048, 1.10, 998, 2046, 672, 1357
Dijkstra, 1.297, 1024, 2048, 1.10, 998, 2046, 672, 1357
Hidden Paths, 3.317, 1024, 2048, 1.10, 998, 2046, 672, 1357
Uniform Paths, 3.986, 1024, 2048, 1.10, 998, 2046, 672, 1357
Toroslu, 0.133, 1024, 2048, 1.10, 1001, 2047, 659, 1341
Tree, 0.033, 1024, 2048, 1.10, 1001, 2047, 659, 1341
SCC, 0.026, 1024, 2048, 1.10, 1001, 2047, 659, 1341
Dijkstra, 1.287, 1024, 2048, 1.10, 1001, 2047, 659, 1341
Hidden Paths, 3.275, 1024, 2048, 1.10, 1001, 2047, 659, 1341
Uniform Paths, 3.944, 1024, 2048, 1.10, 1001, 2047, 659, 1341
Toroslu, 0.838, 1024, 4096, 1.20, 1024, 4096, 992, 3971
Tree, 0.104, 1024, 4096, 1.20, 1024, 4096, 992, 3971
SCC, 0.098, 1024, 4096, 1.20, 1024, 4096, 992, 3971
Dijkstra, 2.443, 1024, 4096, 1.20, 1024, 4096, 992, 3971
Hidden Paths, 5.659, 1024, 4096, 1.20, 1024, 4096, 992, 3971
Uniform Paths, 6.727, 1024, 4096, 1.20, 1024, 4096, 992, 3971
Toroslu, 0.890, 1024, 4096, 1.20, 1023, 4096, 988, 3942
Tree, 0.103, 1024, 4096, 1.20, 1023, 4096, 988, 3942
SCC, 0.101, 1024, 4096, 1.20, 1023, 4096, 988, 3942
Dijkstra, 2.441, 1024, 4096, 1.20, 1023, 4096, 988, 3942
Hidden Paths, 5.538, 1024, 4096, 1.20, 1023, 4096, 988, 3942
Uniform Paths, 6.462, 1024, 4096, 1.20, 1023, 4096, 988, 3942
Toroslu, 0.844, 1024, 4096, 1.20, 1024, 4096, 991, 3949
Tree, 0.099, 1024, 4096, 1.20, 1024, 4096, 991, 3949
SCC, 0.097, 1024, 4096, 1.20, 1024, 4096, 991, 3949
Dijkstra, 2.398, 1024, 4096, 1.20, 1024, 4096, 991, 3949
Hidden Paths, 5.581, 1024, 4096, 1.20, 1024, 4096, 991, 3949
Uniform Paths, 6.563, 1024, 4096, 1.20, 1024, 4096, 991, 3949
Toroslu, 0.808, 1024, 4096, 1.20, 1024, 4096, 979, 3915
Tree, 0.096, 1024, 4096, 1.20, 1024, 4096, 979, 3915
SCC, 0.094, 1024, 4096, 1.20, 1024, 4096, 979, 3915
Dijkstra, 2.358, 1024, 4096, 1.20, 1024, 4096, 979, 3915
Hidden Paths, 5.367, 1024, 4096, 1.20, 1024, 4096, 979, 3915
Uniform Paths, 6.482, 1024, 4096, 1.20, 1024, 4096, 979, 3915
Toroslu, 0.869, 1024, 4096, 1.20, 1024, 4096, 990, 3951
Tree, 0.096, 1024, 4096, 1.20, 1024, 4096, 990, 3951
SCC, 0.098, 1024, 4096, 1.20, 1024, 4096, 990, 3951
Dijkstra, 2.402, 1024, 4096, 1.20, 1024, 4096, 990, 3951
Hidden Paths, 5.476, 1024, 4096, 1.20, 1024, 4096, 990, 3951
Uniform Paths, 6.536, 1024, 4096, 1.20, 1024, 4096, 990, 3951
Toroslu, 1.925, 1024, 8192, 1.30, 1024, 8192, 1024, 8192
Tree, 0.185, 1024, 8192, 1.30, 1024, 8192, 1024, 8192
SCC, 0.189, 1024, 8192, 1.30, 1024, 8192, 1024, 8192
Dijkstra, 2.827, 1024, 8192, 1.30, 1024, 8192, 1024, 8192
Hidden Paths, 6.103, 1024, 8192, 1.30, 1024, 8192, 1024, 8192
Uniform Paths, 7.141, 1024, 8192, 1.30, 1024, 8192, 1024, 8192
Toroslu, 1.866, 1024, 8192, 1.30, 1024, 8192, 1021, 8165
Tree, 0.183, 1024, 8192, 1.30, 1024, 8192, 1021, 8165
SCC, 0.176, 1024, 8192, 1.30, 1024, 8192, 1021, 8165
Dijkstra, 2.825, 1024, 8192, 1.30, 1024, 8192, 1021, 8165
Hidden Paths, 5.960, 1024, 8192, 1.30, 1024, 8192, 1021, 8165
Uniform Paths, 6.964, 1024, 8192, 1.30, 1024, 8192, 1021, 8165
Toroslu, 1.855, 1024, 8192, 1.30, 1024, 8192, 1023, 8186
Tree, 0.179, 1024, 8192, 1.30, 1024, 8192, 1023, 8186
SCC, 0.177, 1024, 8192, 1.30, 1024, 8192, 1023, 8186
Dijkstra, 2.775, 1024, 8192, 1.30, 1024, 8192, 1023, 8186
Hidden Paths, 5.841, 1024, 8192, 1.30, 1024, 8192, 1023, 8186
Uniform Paths, 6.884, 1024, 8192, 1.30, 1024, 8192, 1023, 8186
Toroslu, 1.803, 1024, 8192, 1.30, 1024, 8192, 1023, 8184
Tree, 0.175, 1024, 8192, 1.30, 1024, 8192, 1023, 8184
SCC, 0.177, 1024, 8192, 1.30, 1024, 8192, 1023, 8184
Dijkstra, 2.775, 1024, 8192, 1.30, 1024, 8192, 1023, 8184
Hidden Paths, 5.863, 1024, 8192, 1.30, 1024, 8192, 1023, 8184
Uniform Paths, 6.880, 1024, 8192, 1.30, 1024, 8192, 1023, 8184
Toroslu, 1.866, 1024, 8192, 1.30, 1024, 8192, 1023, 8185
Tree, 0.174, 1024, 8192, 1.30, 1024, 8192, 1023, 8185
SCC, 0.183, 1024, 8192, 1.30, 1024, 8192, 1023, 8185
Dijkstra, 2.786, 1024, 8192, 1.30, 1024, 8192, 1023, 8185
Hidden Paths, 5.835, 1024, 8192, 1.30, 1024, 8192, 1023, 8185
Uniform Paths, 6.862, 1024, 8192, 1.30, 1024, 8192, 1023, 8185
Toroslu, 0.020, 2048, 45, 0.50, 3, 2, 1, 0
Tree, 0.049, 2048, 45, 0.50, 3, 2, 1, 0
SCC, 0.015, 2048, 45, 0.50, 3, 2, 1, 0
Dijkstra, 0.049, 2048, 45, 0.50, 3, 2, 1, 0
Hidden Paths, 0.041, 2048, 45, 0.50, 3, 2, 1, 0
Uniform Paths, 0.069, 2048, 45, 0.50, 3, 2, 1, 0
Toroslu, 0.020, 2048, 45, 0.50, 3, 2, 1, 0
Tree, 0.049, 2048, 45, 0.50, 3, 2, 1, 0
SCC, 0.015, 2048, 45, 0.50, 3, 2, 1, 0
Dijkstra, 0.049, 2048, 45, 0.50, 3, 2, 1, 0
Hidden Paths, 0.039, 2048, 45, 0.50, 3, 2, 1, 0
Uniform Paths, 0.064, 2048, 45, 0.50, 3, 2, 1, 0
Toroslu, 0.020, 2048, 45, 0.50, 3, 2, 1, 0
Tree, 0.047, 2048, 45, 0.50, 3, 2, 1, 0
SCC, 0.015, 2048, 45, 0.50, 3, 2, 1, 0
Dijkstra, 0.048, 2048, 45, 0.50, 3, 2, 1, 0
Hidden Paths, 0.039, 2048, 45, 0.50, 3, 2, 1, 0
Uniform Paths, 0.064, 2048, 45, 0.50, 3, 2, 1, 0
Toroslu, 0.020, 2048, 45, 0.50, 3, 2, 1, 0
Tree, 0.047, 2048, 45, 0.50, 3, 2, 1, 0
SCC, 0.015, 2048, 45, 0.50, 3, 2, 1, 0
Dijkstra, 0.049, 2048, 45, 0.50, 3, 2, 1, 0
Hidden Paths, 0.039, 2048, 45, 0.50, 3, 2, 1, 0
Uniform Paths, 0.064, 2048, 45, 0.50, 3, 2, 1, 0
Toroslu, 0.020, 2048, 45, 0.50, 3, 2, 1, 0
Tree, 0.047, 2048, 45, 0.50, 3, 2, 1, 0
SCC, 0.014, 2048, 45, 0.50, 3, 2, 1, 0
Dijkstra, 0.048, 2048, 45, 0.50, 3, 2, 1, 0
Hidden Paths, 0.038, 2048, 45, 0.50, 3, 2, 1, 0
Uniform Paths, 0.063, 2048, 45, 0.50, 3, 2, 1, 0
Toroslu, 0.020, 2048, 97, 0.60, 4, 3, 1, 0
Tree, 0.047, 2048, 97, 0.60, 4, 3, 1, 0
SCC, 0.014, 2048, 97, 0.60, 4, 3, 1, 0
Dijkstra, 0.048, 2048, 97, 0.60, 4, 3, 1, 0
Hidden Paths, 0.039, 2048, 97, 0.60, 4, 3, 1, 0
Uniform Paths, 0.064, 2048, 97, 0.60, 4, 3, 1, 0
Toroslu, 0.020, 2048, 97, 0.60, 4, 3, 1, 0
Tree, 0.047, 2048, 97, 0.60, 4, 3, 1, 0
SCC, 0.015, 2048, 97, 0.60, 4, 3, 1, 0
Dijkstra, 0.048, 2048, 97, 0.60, 4, 3, 1, 0
Hidden Paths, 0.039, 2048, 97, 0.60, 4, 3, 1, 0
Uniform Paths, 0.063, 2048, 97, 0.60, 4, 3, 1, 0
Toroslu, 0.020, 2048, 97, 0.60, 3, 2, 1, 0
Tree, 0.047, 2048, 97, 0.60, 3, 2, 1, 0
SCC, 0.015, 2048, 97, 0.60, 3, 2, 1, 0
Dijkstra, 0.048, 2048, 97, 0.60, 3, 2, 1, 0
Hidden Paths, 0.038, 2048, 97, 0.60, 3, 2, 1, 0
Uniform Paths, 0.063, 2048, 97, 0.60, 3, 2, 1, 0
Toroslu, 0.021, 2048, 97, 0.60, 4, 3, 1, 0
Tree, 0.047, 2048, 97, 0.60, 4, 3, 1, 0
SCC, 0.014, 2048, 97, 0.60, 4, 3, 1, 0
Dijkstra, 0.048, 2048, 97, 0.60, 4, 3, 1, 0
Hidden Paths, 0.039, 2048, 97, 0.60, 4, 3, 1, 0
Uniform Paths, 0.064, 2048, 97, 0.60, 4, 3, 1, 0
Toroslu, 0.020, 2048, 97, 0.60, 4, 3, 1, 0
Tree, 0.049, 2048, 97, 0.60, 4, 3, 1, 0
SCC, 0.015, 2048, 97, 0.60, 4, 3, 1, 0
Dijkstra, 0.048, 2048, 97, 0.60, 4, 3, 1, 0
Hidden Paths, 0.039, 2048, 97, 0.60, 4, 3, 1, 0
Uniform Paths, 0.063, 2048, 97, 0.60, 4, 3, 1, 0
Toroslu, 0.020, 2048, 208, 0.70, 6, 5, 1, 0
Tree, 0.048, 2048, 208, 0.70, 6, 5, 1, 0
SCC, 0.015, 2048, 208, 0.70, 6, 5, 1, 0
Dijkstra, 0.049, 2048, 208, 0.70, 6, 5, 1, 0
Hidden Paths, 0.039, 2048, 208, 0.70, 6, 5, 1, 0
Uniform Paths, 0.064, 2048, 208, 0.70, 6, 5, 1, 0
Toroslu, 0.020, 2048, 208, 0.70, 4, 3, 1, 0
Tree, 0.047, 2048, 208, 0.70, 4, 3, 1, 0
SCC, 0.015, 2048, 208, 0.70, 4, 3, 1, 0
Dijkstra, 0.049, 2048, 208, 0.70, 4, 3, 1, 0
Hidden Paths, 0.039, 2048, 208, 0.70, 4, 3, 1, 0
Uniform Paths, 0.063, 2048, 208, 0.70, 4, 3, 1, 0
Toroslu, 0.020, 2048, 208, 0.70, 6, 5, 1, 0
Tree, 0.053, 2048, 208, 0.70, 6, 5, 1, 0
SCC, 0.015, 2048, 208, 0.70, 6, 5, 1, 0
Dijkstra, 0.048, 2048, 208, 0.70, 6, 5, 1, 0
Hidden Paths, 0.040, 2048, 208, 0.70, 6, 5, 1, 0
Uniform Paths, 0.063, 2048, 208, 0.70, 6, 5, 1, 0
Toroslu, 0.020, 2048, 208, 0.70, 5, 4, 1, 0
Tree, 0.047, 2048, 208, 0.70, 5, 4, 1, 0
SCC, 0.015, 2048, 208, 0.70, 5, 4, 1, 0
Dijkstra, 0.048, 2048, 208, 0.70, 5, 4, 1, 0
Hidden Paths, 0.039, 2048, 208, 0.70, 5, 4, 1, 0
Uniform Paths, 0.062, 2048, 208, 0.70, 5, 4, 1, 0
Toroslu, 0.020, 2048, 208, 0.70, 4, 3, 1, 0
Tree, 0.053, 2048, 208, 0.70, 4, 3, 1, 0
SCC, 0.015, 2048, 208, 0.70, 4, 3, 1, 0
Dijkstra, 0.048, 2048, 208, 0.70, 4, 3, 1, 0
Hidden Paths, 0.039, 2048, 208, 0.70, 4, 3, 1, 0
Uniform Paths, 0.062, 2048, 208, 0.70, 4, 3, 1, 0
Toroslu, 0.020, 2048, 446, 0.80, 9, 8, 1, 0
Tree, 0.054, 2048, 446, 0.80, 9, 8, 1, 0
SCC, 0.015, 2048, 446, 0.80, 9, 8, 1, 0
Dijkstra, 0.049, 2048, 446, 0.80, 9, 8, 1, 0
Hidden Paths, 0.040, 2048, 446, 0.80, 9, 8, 1, 0
Uniform Paths, 0.064, 2048, 446, 0.80, 9, 8, 1, 0
Toroslu, 0.021, 2048, 446, 0.80, 10, 9, 1, 0
Tree, 0.054, 2048, 446, 0.80, 10, 9, 1, 0
SCC, 0.015, 2048, 446, 0.80, 10, 9, 1, 0
Dijkstra, 0.049, 2048, 446, 0.80, 10, 9, 1, 0
Hidden Paths, 0.039, 2048, 446, 0.80, 10, 9, 1, 0
Uniform Paths, 0.063, 2048, 446, 0.80, 10, 9, 1, 0
Toroslu, 0.021, 2048, 446, 0.80, 10, 9, 1, 0
Tree, 0.054, 2048, 446, 0.80, 10, 9, 1, 0
SCC, 0.015, 2048, 446, 0.80, 10, 9, 1, 0
Dijkstra, 0.048, 2048, 446, 0.80, 10, 9, 1, 0
Hidden Paths, 0.039, 2048, 446, 0.80, 10, 9, 1, 0
Uniform Paths, 0.064, 2048, 446, 0.80, 10, 9, 1, 0
Toroslu, 0.020, 2048, 446, 0.80, 10, 9, 1, 0
Tree, 0.047, 2048, 446, 0.80, 10, 9, 1, 0
SCC, 0.015, 2048, 446, 0.80, 10, 9, 1, 0
Dijkstra, 0.049, 2048, 446, 0.80, 10, 9, 1, 0
Hidden Paths, 0.040, 2048, 446, 0.80, 10, 9, 1, 0
Uniform Paths, 0.063, 2048, 446, 0.80, 10, 9, 1, 0
Toroslu, 0.021, 2048, 446, 0.80, 13, 12, 1, 0
Tree, 0.047, 2048, 446, 0.80, 13, 12, 1, 0
SCC, 0.015, 2048, 446, 0.80, 13, 12, 1, 0
Dijkstra, 0.049, 2048, 446, 0.80, 13, 12, 1, 0
Hidden Paths, 0.039, 2048, 446, 0.80, 13, 12, 1, 0
Uniform Paths, 0.064, 2048, 446, 0.80, 13, 12, 1, 0
Toroslu, 0.021, 2048, 955, 0.90, 62, 61, 1, 0
Tree, 0.048, 2048, 955, 0.90, 62, 61, 1, 0
SCC, 0.016, 2048, 955, 0.90, 62, 61, 1, 0
Dijkstra, 0.049, 2048, 955, 0.90, 62, 61, 1, 0
Hidden Paths, 0.043, 2048, 955, 0.90, 62, 61, 1, 0
Uniform Paths, 0.068, 2048, 955, 0.90, 62, 61, 1, 0
Toroslu, 0.021, 2048, 955, 0.90, 134, 134, 1, 0
Tree, 0.047, 2048, 955, 0.90, 134, 134, 1, 0
SCC, 0.016, 2048, 955, 0.90, 134, 134, 1, 0
Dijkstra, 0.049, 2048, 955, 0.90, 134, 134, 1, 0
Hidden Paths, 0.043, 2048, 955, 0.90, 134, 134, 1, 0
Uniform Paths, 0.067, 2048, 955, 0.90, 134, 134, 1, 0
Toroslu, 0.021, 2048, 955, 0.90, 77, 76, 1, 0
Tree, 0.048, 2048, 955, 0.90, 77, 76, 1, 0
SCC, 0.015, 2048, 955, 0.90, 77, 76, 1, 0
Dijkstra, 0.049, 2048, 955, 0.90, 77, 76, 1, 0
Hidden Paths, 0.043, 2048, 955, 0.90, 77, 76, 1, 0
Uniform Paths, 0.067, 2048, 955, 0.90, 77, 76, 1, 0
Toroslu, 0.021, 2048, 955, 0.90, 84, 83, 1, 0
Tree, 0.047, 2048, 955, 0.90, 84, 83, 1, 0
SCC, 0.015, 2048, 955, 0.90, 84, 83, 1, 0
Dijkstra, 0.049, 2048, 955, 0.90, 84, 83, 1, 0
Hidden Paths, 0.043, 2048, 955, 0.90, 84, 83, 1, 0
Uniform Paths, 0.068, 2048, 955, 0.90, 84, 83, 1, 0
Toroslu, 0.021, 2048, 955, 0.90, 61, 60, 1, 0
Tree, 0.054, 2048, 955, 0.90, 61, 60, 1, 0
SCC, 0.015, 2048, 955, 0.90, 61, 60, 1, 0
Dijkstra, 0.049, 2048, 955, 0.90, 61, 60, 1, 0
Hidden Paths, 0.043, 2048, 955, 0.90, 61, 60, 1, 0
Uniform Paths, 0.067, 2048, 955, 0.90, 61, 60, 1, 0
Toroslu, 0.023, 2048, 2048, 1.00, 1632, 1957, 21, 22
Tree, 0.048, 2048, 2048, 1.00, 1632, 1957, 21, 22
SCC, 0.017, 2048, 2048, 1.00, 1632, 1957, 21, 22
Dijkstra, 0.084, 2048, 2048, 1.00, 1632, 1957, 21, 22
Hidden Paths, 0.184, 2048, 2048, 1.00, 1632, 1957, 21, 22
Uniform Paths, 0.252, 2048, 2048, 1.00, 1632, 1957, 21, 22
Toroslu, 0.022, 2048, 2048, 1.00, 1639, 1977, 2, 2
Tree, 0.048, 2048, 2048, 1.00, 1639, 1977, 2, 2
SCC, 0.017, 2048, 2048, 1.00, 1639, 1977, 2, 2
Dijkstra, 0.065, 2048, 2048, 1.00, 1639, 1977, 2, 2
Hidden Paths, 0.110, 2048, 2048, 1.00, 1639, 1977, 2, 2
Uniform Paths, 0.156, 2048, 2048, 1.00, 1639, 1977, 2, 2
Toroslu, 0.023, 2048, 2048, 1.00, 1626, 1976, 40, 43
Tree, 0.054, 2048, 2048, 1.00, 1626, 1976, 40, 43
SCC, 0.017, 2048, 2048, 1.00, 1626, 1976, 40, 43
Dijkstra, 0.109, 2048, 2048, 1.00, 1626, 1976, 40, 43
Hidden Paths, 0.245, 2048, 2048, 1.00, 1626, 1976, 40, 43
Uniform Paths, 0.328, 2048, 2048, 1.00, 1626, 1976, 40, 43
Toroslu, 0.023, 2048, 2048, 1.00, 1589, 1933, 15, 16
Tree, 0.054, 2048, 2048, 1.00, 1589, 1933, 15, 16
SCC, 0.017, 2048, 2048, 1.00, 1589, 1933, 15, 16
Dijkstra, 0.080, 2048, 2048, 1.00, 1589, 1933, 15, 16
Hidden Paths, 0.162, 2048, 2048, 1.00, 1589, 1933, 15, 16
Uniform Paths, 0.221, 2048, 2048, 1.00, 1589, 1933, 15, 16
Toroslu, 0.024, 2048, 2048, 1.00, 1651, 1975, 21, 23
Tree, 0.054, 2048, 2048, 1.00, 1651, 1975, 21, 23
SCC, 0.017, 2048, 2048, 1.00, 1651, 1975, 21, 23
Dijkstra, 0.109, 2048, 2048, 1.00, 1651, 1975, 21, 23
Hidden Paths, 0.270, 2048, 2048, 1.00, 1651, 1975, 21, 23
Uniform Paths, 0.352, 2048, 2048, 1.00, 1651, 1975, 21, 23
Toroslu, 1.232, 2048, 4390, 1.10, 2013, 4389, 1444, 3140
Tree, 0.182, 2048, 4390, 1.10, 2013, 4389, 1444, 3140
SCC, 0.163, 2048, 4390, 1.10, 2013, 4389, 1444, 3140
Dijkstra, 6.582, 2048, 4390, 1.10, 2013, 4389, 1444, 3140
Hidden Paths, 16.596, 2048, 4390, 1.10, 2013, 4389, 1444, 3140
Uniform Paths, 19.929, 2048, 4390, 1.10, 2013, 4389, 1444, 3140
Toroslu, 1.162, 2048, 4390, 1.10, 2017, 4388, 1385, 3004
Tree, 0.173, 2048, 4390, 1.10, 2017, 4388, 1385, 3004
SCC, 0.121, 2048, 4390, 1.10, 2017, 4388, 1385, 3004
Dijkstra, 6.364, 2048, 4390, 1.10, 2017, 4388, 1385, 3004
Hidden Paths, 15.967, 2048, 4390, 1.10, 2017, 4388, 1385, 3004
Uniform Paths, 19.448, 2048, 4390, 1.10, 2017, 4388, 1385, 3004
Toroslu, 1.274, 2048, 4390, 1.10, 2013, 4389, 1460, 3147
Tree, 0.181, 2048, 4390, 1.10, 2013, 4389, 1460, 3147
SCC, 0.142, 2048, 4390, 1.10, 2013, 4389, 1460, 3147
Dijkstra, 6.647, 2048, 4390, 1.10, 2013, 4389, 1460, 3147
Hidden Paths, 16.719, 2048, 4390, 1.10, 2013, 4389, 1460, 3147
Uniform Paths, 20.250, 2048, 4390, 1.10, 2013, 4389, 1460, 3147
Toroslu, 1.232, 2048, 4390, 1.10, 2021, 4389, 1422, 3079
Tree, 0.189, 2048, 4390, 1.10, 2021, 4389, 1422, 3079
SCC, 0.135, 2048, 4390, 1.10, 2021, 4389, 1422, 3079
Dijkstra, 6.676, 2048, 4390, 1.10, 2021, 4389, 1422, 3079
Hidden Paths, 16.579, 2048, 4390, 1.10, 2021, 4389, 1422, 3079
Uniform Paths, 20.051, 2048, 4390, 1.10, 2021, 4389, 1422, 3079
Toroslu, 1.387, 2048, 4390, 1.10, 2026, 4390, 1415, 2965
Tree, 0.183, 2048, 4390, 1.10, 2026, 4390, 1415, 2965
SCC, 0.131, 2048, 4390, 1.10, 2026, 4390, 1415, 2965
Dijkstra, 6.618, 2048, 4390, 1.10, 2026, 4390, 1415, 2965
Hidden Paths, 16.486, 2048, 4390, 1.10, 2026, 4390, 1415, 2965
Uniform Paths, 19.906, 2048, 4390, 1.10, 2026, 4390, 1415, 2965
Toroslu, 8.003, 2048, 9410, 1.20, 2048, 9410, 2010, 9240
Tree, 0.613, 2048, 9410, 1.20, 2048, 9410, 2010, 9240
SCC, 0.531, 2048, 9410, 1.20, 2048, 9410, 2010, 9240
Dijkstra, 11.372, 2048, 9410, 1.20, 2048, 9410, 2010, 9240
Hidden Paths, 27.824, 2048, 9410, 1.20, 2048, 9410, 2010, 9240
Uniform Paths, 30.862, 2048, 9410, 1.20, 2048, 9410, 2010, 9240
Toroslu, 8.084, 2048, 9410, 1.20, 2048, 9410, 2003, 9213
Tree, 0.582, 2048, 9410, 1.20, 2048, 9410, 2003, 9213
SCC, 0.545, 2048, 9410, 1.20, 2048, 9410, 2003, 9213
Dijkstra, 11.175, 2048, 9410, 1.20, 2048, 9410, 2003, 9213
Hidden Paths, 27.207, 2048, 9410, 1.20, 2048, 9410, 2003, 9213
Uniform Paths, 31.276, 2048, 9410, 1.20, 2048, 9410, 2003, 9213
Toroslu, 7.967, 2048, 9410, 1.20, 2048, 9410, 1997, 9158
Tree, 0.556, 2048, 9410, 1.20, 2048, 9410, 1997, 9158
SCC, 0.512, 2048, 9410, 1.20, 2048, 9410, 1997, 9158
Dijkstra, 11.138, 2048, 9410, 1.20, 2048, 9410, 1997, 9158
Hidden Paths, 26.759, 2048, 9410, 1.20, 2048, 9410, 1997, 9158
Uniform Paths, 30.847, 2048, 9410, 1.20, 2048, 9410, 1997, 9158
Toroslu, 7.875, 2048, 9410, 1.20, 2048, 9410, 2009, 9243
Tree, 0.558, 2048, 9410, 1.20, 2048, 9410, 2009, 9243
SCC, 0.516, 2048, 9410, 1.20, 2048, 9410, 2009, 9243
Dijkstra, 11.278, 2048, 9410, 1.20, 2048, 9410, 2009, 9243
Hidden Paths, 27.262, 2048, 9410, 1.20, 2048, 9410, 2009, 9243
Uniform Paths, 31.701, 2048, 9410, 1.20, 2048, 9410, 2009, 9243
Toroslu, 8.000, 2048, 9410, 1.20, 2048, 9410, 2005, 9221
Tree, 0.560, 2048, 9410, 1.20, 2048, 9410, 2005, 9221
SCC, 0.529, 2048, 9410, 1.20, 2048, 9410, 2005, 9221
Dijkstra, 11.302, 2048, 9410, 1.20, 2048, 9410, 2005, 9221
Hidden Paths, 27.716, 2048, 9410, 1.20, 2048, 9410, 2005, 9221
Uniform Paths, 31.343, 2048, 9410, 1.20, 2048, 9410, 2005, 9221
Toroslu, 17.506, 2048, 20171, 1.30, 2048, 20171, 2047, 20163
Tree, 0.996, 2048, 20171, 1.30, 2048, 20171, 2047, 20163
SCC, 0.976, 2048, 20171, 1.30, 2048, 20171, 2047, 20163
Dijkstra, 12.867, 2048, 20171, 1.30, 2048, 20171, 2047, 20163
Hidden Paths, 29.137, 2048, 20171, 1.30, 2048, 20171, 2047, 20163
Uniform Paths, 33.205, 2048, 20171, 1.30, 2048, 20171, 2047, 20163
Toroslu, 17.643, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Tree, 1.038, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
SCC, 1.127, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Dijkstra, 12.769, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Hidden Paths, 29.018, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Uniform Paths, 32.576, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Toroslu, 17.497, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Tree, 0.990, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
SCC, 1.000, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Dijkstra, 12.654, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Hidden Paths, 29.413, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Uniform Paths, 33.480, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Toroslu, 17.617, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Tree, 1.058, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
SCC, 1.021, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Dijkstra, 12.791, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Hidden Paths, 29.265, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Uniform Paths, 32.667, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Toroslu, 16.904, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Tree, 1.017, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
SCC, 1.071, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Dijkstra, 12.783, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Hidden Paths, 28.515, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Uniform Paths, 32.036, 2048, 20171, 1.30, 2048, 20171, 2048, 20171
Toroslu, 0.007, 1024, 32, 0.50, 3, 2, 1, 0
Tree, 0.014, 1024, 32, 0.50, 3, 2, 1, 0
SCC, 0.004, 1024, 32, 0.50, 3, 2, 1, 0
Dijkstra, 0.013, 1024, 32, 0.50, 3, 2, 1, 0
Hidden Paths, 0.010, 1024, 32, 0.50, 3, 2, 1, 0
Uniform Paths, 0.016, 1024, 32, 0.50, 3, 2, 1, 0
Toroslu, 0.005, 1024, 64, 0.60, 4, 3, 1, 0
Tree, 0.011, 1024, 64, 0.60, 4, 3, 1, 0
SCC, 0.004, 1024, 64, 0.60, 4, 3, 1, 0
Dijkstra, 0.013, 1024, 64, 0.60, 4, 3, 1, 0
Hidden Paths, 0.010, 1024, 64, 0.60, 4, 3, 1, 0
Uniform Paths, 0.017, 1024, 64, 0.60, 4, 3, 1, 0
Toroslu, 0.006, 1024, 128, 0.70, 6, 5, 1, 0
Tree, 0.012, 1024, 128, 0.70, 6, 5, 1, 0
SCC, 0.004, 1024, 128, 0.70, 6, 5, 1, 0
Dijkstra, 0.013, 1024, 128, 0.70, 6, 5, 1, 0
Hidden Paths, 0.010, 1024, 128, 0.70, 6, 5, 1, 0
Uniform Paths, 0.017, 1024, 128, 0.70, 6, 5, 1, 0
Toroslu, 0.005, 1024, 256, 0.80, 13, 12, 1, 0
Tree, 0.011, 1024, 256, 0.80, 13, 12, 1, 0
SCC, 0.004, 1024, 256, 0.80, 13, 12, 1, 0
Dijkstra, 0.012, 1024, 256, 0.80, 13, 12, 1, 0
Hidden Paths, 0.010, 1024, 256, 0.80, 13, 12, 1, 0
Uniform Paths, 0.017, 1024, 256, 0.80, 13, 12, 1, 0
Toroslu, 0.005, 1024, 512, 0.90, 157, 156, 1, 0
Tree, 0.012, 1024, 512, 0.90, 157, 156, 1, 0
